Look Number,Designer,Season,Gender Presentation,Garments,Accessories,Silhouette,Style Keywords,Notes
1,Vera Wang,Spring 2011,Feminine,"Black sheer top, high-waisted black pants",Black open-toe boots,"Structured, fitted","Elegant, modern","Textured fabric, bold shoulders"
2,Vera Wang,Spring 2011,Feminine,Black satin dress with peplum detail,Black open-toe boots,"Hourglass, fitted","Sophisticated, chic","Deep V-neck, dramatic peplum"
3,Vera Wang,Spring 2011,Feminine,"White sheer blouse, gray high-waisted shorts",Black ankle boots,"Loose top, fitted bottom","Casual, contemporary","Contrast collar, voluminous shorts"
1,Vera Wang,Spring 2011,Feminine,One-shoulder draped dress,Black ankle boots,"Fitted, asymmetrical","Elegant, modern","Sheer draping, structured bodice"
2,Vera Wang,Spring 2011,Feminine,Orange draped dress,Black ankle boots,"Flowy, draped","Vibrant, ethereal","Sheer fabric, bright color"
3,Vera Wang,Spring 2011,Feminine,"Sheer long-sleeve top, high-waisted trousers",Black ankle boots,"Tailored, high-waisted","Chic, sophisticated","Textured top, cinched waist"
1,Vera Wang,Spring 2011,Feminine,Floral print dress,Ankle boots,"Fitted, knee-length","Elegant, floral",Satin finish with floral motifs
2,Vera Wang,Spring 2011,Feminine,"Sheer top, embellished vest, satin pants",Ankle boots,"Relaxed, layered","Chic, modern",Textured vest with floral embellishments
3,Vera Wang,Spring 2011,Feminine,Yellow draped dress,Ankle boots,"Flowy, asymmetrical","Ethereal, soft","Light, sheer fabric with draping"
1,Vera Wang,Fall 2014,Feminine,"Plaid dress, black cape coat","Brooch, ankle boots",A-line,"Classic, elegant","Plaid pattern, oversized coat"
2,Vera Wang,Fall 2014,Feminine,"Graphic t-shirt, leather skirt","Long gloves, statement necklace",Voluminous,"Edgy, modern","Graphic text, layered textures"
3,Vera Wang,Fall 2014,Feminine,"Plaid skirt, textured leather jacket",Ankle boots,Structured,"Chic, contemporary","Textured leather, plaid mix"
1,Vera Wang,Fall 2014,Feminine,"Argyle sweater, plaid skirt","Long leather gloves, fur clutch","Layered, relaxed","Grunge, cozy","Mix of patterns, dark palette"
2,Vera Wang,Fall 2014,Feminine,"Plaid blazer, sheer plaid shirt, plaid trousers","Long leather gloves, embellished necklace","Tailored, structured","Androgynous, edgy","Plaid on plaid, sharp tailoring"
3,Vera Wang,Fall 2014,Feminine,"Argyle vest, sheer plaid shirt, plaid trousers","Long leather gloves, round sunglasses","Layered, relaxed","Preppy, modern","Argyle and plaid mix, oversized vest"
1,Vera Wang,Fall 2014,Feminine,"Plaid coat, sheer plaid dress","Black gloves, brooch","Structured, layered","Edgy, modern","Mix of textures, dark palette"
2,Vera Wang,Fall 2014,Feminine,"Plaid sheer top, plaid skirt, knit cardigan","Brooch, black gloves","Relaxed, layered","Casual, chic","Sheer layering, knit contrast"
3,Vera Wang,Fall 2014,Feminine,"Sheer plaid dress, long coat","Brooch, black gloves, statement necklace","Flowy, elongated","Elegant, bold","Dramatic necklace, sheer fabric"
1,Vera Wang,Spring 2007,Feminine,"Silver wrap top, black satin pants",None,"Loose, draped","Elegant, modern","Textured fabric, asymmetrical design"
2,Vera Wang,Spring 2007,Feminine,Black A-line dress,None,"A-line, flowing","Chic, understated","Subtle embellishments, simple neckline"
3,Vera Wang,Spring 2007,Feminine,Black and beige layered dress,None,"Straight, layered","Contemporary, artistic","Color block, ruffled details"
1,Vera Wang,Spring 2007,Feminine,"Gold textured top, silver bubble skirt",White platform sandals,"Voluminous, structured","Chic, modern","Metallic sheen, pocket details"
2,Vera Wang,Spring 2007,Feminine,"Black oversized coat, white and green layered top, black cropped pants",White platform sandals,"Relaxed, layered","Casual, contemporary",Layering with sheer elements
3,Vera Wang,Spring 2007,Feminine,Sheer black maxi dress,White flat sandals,"Flowy, ethereal","Romantic, airy","Sheer fabric, delicate draping"
1,Vera Wang,Spring 2007,Feminine,"Black oversized jacket, beige layered dress, black skirt",White platform sandals,"Voluminous, layered","Romantic, deconstructed",Playful layering with contrasting textures
2,Vera Wang,Spring 2007,Feminine,"White sheer top, black cropped pants, white long coat",White sandals,"Flowy, asymmetrical","Ethereal, modern",Soft draping with a mix of textures
3,Vera Wang,Spring 2007,Feminine,Gold satin dress with embellishments,White sandals,"Loose, cocoon","Elegant, opulent",Rich fabric with subtle embellishments
