Look Number,Designer,Season,Gender Presentation,Garments,Accessories,Silhouette,Style Keywords,Notes
1,Marc Jacobs,Spring 2009,Feminine,"Plaid shirt, tweed vest, metallic skirt","Purple hat, bangles, handbag","Fitted top, flared skirt","Eclectic, layered",Mix of textures and patterns
2,Marc Jacobs,Spring 2009,Feminine,"Plaid shirt, metallic skirt","Straw hat, bangles, clutch","Fitted top, draped skirt","Rustic, chic","Contrasting textures, casual elegance"
3,Marc Jacobs,Spring 2009,Feminine,"Plaid blouse, structured jacket, wide-leg pants","Black hat, statement necklace, sunglasses","Structured top, wide-leg pants","Modern, bold","Strong shoulders, vibrant accents"
1,Marc Jacobs,Spring 2009,Feminine,"Tweed jacket, plaid top, black skirt","Yellow hat, statement necklace, patterned clutch","Fitted, layered","Eclectic, vintage-inspired",Mix of textures and patterns
2,Marc Jacobs,Spring 2009,Feminine,"Plaid top, tweed vest, floral skirt","Blue hat, yellow handbag, sunglasses","Tailored, eclectic","Retro, mixed prints",Bold color contrasts
3,Marc Jacobs,Spring 2009,Feminine,"Yellow leather jacket, embellished skirt","Patterned hat, large clutch, bangles","Structured, cinched waist","Bold, statement-making",Strong color blocking
1,Marc Jacobs,Spring 2009,Feminine,"Striped blouse, green leather pencil skirt","Black hat, statement necklace, embellished clutch, bangles","Fitted, high-waisted","Eclectic, vintage-inspired",Mix of textures and bold colors
2,Marc Jacobs,Spring 2009,Feminine,"Striped blazer, metallic skirt","Black hat, brooch","Structured, tailored","Sophisticated, elegant","Strong shoulders, metallic accents"
3,Marc Jacobs,Spring 2009,Feminine,"Striped top, wide-leg pants","Blue hat, chunky bracelets, woven clutch","Relaxed, cinched waist","Chic, relaxed","Wide-leg silhouette, layered accessories"
1,Marc Jacobs,Spring 2010,Feminine,"Gray belted coat, lace high-neck dress","Fringed bag, black shoes","A-line, structured","Chic, modern","Contrasting textures, bold makeup"
2,Marc Jacobs,Spring 2010,Feminine,"Pink ruffled dress, white shirt","Woven bag, sandals","Column, layered","Romantic, whimsical","Ruffles, soft color palette"
3,Marc Jacobs,Spring 2010,Feminine,"Green coat, ruffled pants, lace top","Metallic bag, ballet flats","Layered, voluminous","Eclectic, vintage-inspired","Mix of textures, high bun hairstyle"
1,Marc Jacobs,Spring 2010,Feminine,"White ruffled dress, nude leggings",White headpiece,"Voluminous top, fitted legs","Romantic, avant-garde","Ruffles, high neck"
2,Marc Jacobs,Spring 2010,Feminine,"Light gray cardigan, high-waisted shorts","Large fringed bag, white headpiece",Fitted,"Casual, playful","Cropped cardigan, statement bag"
3,Marc Jacobs,Spring 2010,Feminine,"Off-shoulder top, patterned cycling shorts","Silver fanny pack, white headpiece",Slim,"Sporty, chic","Off-shoulder detail, mix of textures"
1,Marc Jacobs,Spring 2010,Feminine,"Gray cape coat, white lace top, black shorts, gray leggings","Black headpiece, metallic drawstring bag","A-line, layered","Avant-garde, eclectic",Playful mix of textures and layers
2,Marc Jacobs,Spring 2010,Feminine,"White button-up shirt, satin bustier, silver sequin skirt",Metallic oversized bag,"Fitted, structured","Chic, modern",Contrasting textures with a sleek silhouette
3,Marc Jacobs,Spring 2010,Feminine,"Peach sheer blouse, blue satin bralette, high-waisted shorts",Blue textured bag,"Fitted, playful","Retro, playful",Bold color contrasts with a vintage-inspired look
