Look Number,Designer,Season,Gender Presentation,Garments,Accessories,Silhouette,Style Keywords,Notes
1,Jonathan Saunders,Fall 2013,Feminine,Olive green dress with floral appliqué,"Yellow belt, brown ankle-strap heels",Fit and flare,"Playful, vintage-inspired",Bold floral patterns
2,Jonathan Saunders,Fall 2013,Feminine,Black coat with floral appliqué,"Brown belt, brown ankle-strap heels",A-line,"Elegant, classic",Subtle floral details
3,Jonathan Saunders,Fall 2013,Feminine,"Mustard yellow blazer, black skirt","Brown belt, green ankle-strap heels","Structured top, flared skirt","Chic, modern",Contrasting textures and colors
1,Jonathan Saunders,Fall 2013,Feminine,"Black patent leather top, mustard yellow skirt",Green belt,"Fitted top, flared skirt","Edgy, modern","Contrast of textures, bold color blocking"
2,Jonathan Saunders,Fall 2013,Feminine,Olive green coat with appliqué,,"Straight, tailored","Elegant, artistic","Floral appliqué details, muted tones"
3,Jonathan Saunders,Fall 2013,Feminine,Olive green dress,Red belt,"Fitted bodice, flared skirt","Chic, structured","Pleated skirt, corset-style top"
1,Jonathan Saunders,Fall 2013,Feminine,Black patent leather dress,Black strappy heels,"Fitted, knee-length","Sleek, modern","Glossy finish, minimalist design"
2,Jonathan Saunders,Fall 2013,Feminine,Green halter dress with black patent leather corset,Green strappy heels,"Fitted bodice, flared skirt","Elegant, contemporary","Contrast textures, structured corset"
3,Jonathan Saunders,Fall 2013,Feminine,Ombre coat,Green strappy heels,"Tailored, knee-length","Chic, sophisticated","Gradient effect, classic tailoring"
1,Jonathan Saunders,Fall 2006,Feminine,"Black coat, black turtleneck, black skirt",Graphic scarf,Structured,"Graphic, modern",Monochrome palette with geometric patterns
2,Jonathan Saunders,Fall 2006,Masculine,"Black blazer, patterned turtleneck, black trousers",Patterned scarf,Tailored,"Sophisticated, bold",Contrasting patterns with a sleek silhouette
3,Jonathan Saunders,Fall 2006,Feminine,"Gray coat, black dress",Patterned scarf,Layered,"Elegant, contemporary",Play of textures and patterns with a soft silhouette
1,Jonathan Saunders,Fall 2006,Feminine,Black and gray halter dress with geometric pattern,None,"Flowy, elongated","Graphic, modern",Monochrome gradient effect
2,Jonathan Saunders,Fall 2006,Feminine,Black sleeveless dress with gray geometric overlay,None,"Straight, knee-length","Graphic, minimalist",Sheer neckline detail
3,Jonathan Saunders,Fall 2006,Feminine,Black dress with sheer gray overlay and geometric neckline,None,"Fitted, midi","Elegant, contemporary",Asymmetrical draping
1,Jonathan Saunders,Fall 2006,Feminine,Black and gray draped dress,None,"Straight, flowing","Elegant, minimalist","Asymmetrical draping, monochrome palette"
2,Jonathan Saunders,Fall 2006,Feminine,"Black turtleneck, gray cardigan, striped skirt",Silver belt,"Fitted, layered","Chic, modern","Contrasting textures, layered look"
3,Jonathan Saunders,Fall 2006,Feminine,Sheer turtleneck dress with fringe details,None,Bodycon,"Futuristic, edgy","Sheer fabric, fringe accents"
