Look Number,Designer,Season,Gender Presentation,Garments,Accessories,Silhouette,Style Keywords,Notes
1,Missoni,Spring 2023,Feminine,Black and white patterned dress,Large hoop earrings,"Fitted, draped","Graphic, modern","Off-shoulder detail, bold pattern"
2,Missoni,Spring 2023,Feminine,Black and white halter dress,"Silver cuffs, hoop earrings","Fitted, asymmetrical","Graphic, sleek","High slit, layered pattern"
3,Missoni,Spring 2023,Feminine,Black and gray textured dress,Large hoop earrings,"Fitted, wavy hem","Textured, edgy","Fringed hem, side slit"
1,Missoni,Spring 2023,Feminine,"Black and white patterned halter top, matching pants",Silver sandals,"Flowy, relaxed","Graphic, modern","Cut-out details, monochrome pattern"
2,Missoni,Spring 2023,Feminine,White crochet dress,White lace-up sandals,"Fitted, elegant","Textured, minimalist","Knot detail, side slit"
3,Missoni,Spring 2023,Feminine,"Gray and white wavy patterned top, matching pants","Silver cuffs, silver earrings","Peplum, fitted","Textured, contemporary","Wavy pattern, layered hem"
1,Missoni,Spring 2023,Feminine,"White crochet mini dress, sheer panel","Large hoop earrings, strappy sandals","Fitted, asymmetrical","Elegant, modern","Mix of textures, subtle transparency"
2,Missoni,Spring 2023,Feminine,"Black and white patterned mini dress, sheer panel","Large hoop earrings, strappy sandals","Fitted, asymmetrical","Bold, graphic","Contrasting patterns, dynamic design"
3,Missoni,Spring 2023,Feminine,"Black and white striped mini dress, sheer top","Large hoop earrings, strappy sandals","Fitted, layered","Chic, contemporary","Playful patterns, sheer layering"
1,Missoni,Fall 2017,Feminine,"Plaid coat, striped dress",None visible,"Long, fitted","Colorful, plaid","Layered textures, vibrant colors"
2,Missoni,Fall 2017,Feminine,"Plaid blazer, striped knit dress, plaid pants",None visible,"Tailored, fitted","Colorful, plaid","Mix of patterns, structured layers"
3,Missoni,Fall 2017,Feminine,Geometric patterned sweater dress,Furry collar,"Knee-length, fitted","Geometric, colorful","Bold patterns, playful textures"
1,Missoni,Fall 2017,Feminine,"Patterned sweater, plaid trousers",Beaded necklace,"Relaxed, fitted","Eclectic, colorful",Mix of patterns and textures
2,Missoni,Fall 2017,Feminine,"Geometric patterned vest, striped dress",Patterned gloves,"Layered, loose","Bold, vibrant","Geometric patterns, layered knitwear"
3,Missoni,Fall 2017,Feminine,"Color-blocked sweater, patterned pants",,"Fitted, streamlined","Colorful, graphic","Color-blocking, intricate knit patterns"
1,Missoni,Fall 2017,Feminine,"Plaid coat, orange pants","Colorful scarf, gloves","Tailored, straight","Vibrant, eclectic","Mix of patterns, bold colors"
2,Missoni,Fall 2017,Feminine,"Patterned sweater, purple pants",Scarf,"Relaxed, layered","Colorful, cozy","Geometric patterns, layered textures"
3,Missoni,Fall 2017,Feminine,Colorful coat,,"Structured, longline","Bold, graphic","Harlequin pattern, striking color palette"
1,Missoni,Spring 2017,Feminine,"Green knit tank dress, metallic wide-leg pants",White pointed flats,"Relaxed, layered","Textured, casual","Sheer knit fabric, metallic shimmer"
