Look Number,Designer,Season,Gender Presentation,Garments,Accessories,Silhouette,Style Keywords,Notes
1,Roland Mouret,Fall 2023,Feminine,Black strapless mini dress,,"Fitted, bodycon","Elegant, minimal","Velvet texture, sweetheart neckline"
2,Roland Mouret,Fall 2023,Feminine,Black long-sleeve gown,Black boots,"Fitted, elongated","Sophisticated, sleek","Asymmetrical neckline, velvet fabric"
3,Roland Mouret,Fall 2023,Feminine,Silver embellished gown,Black boots,"Fitted, column","Glamorous, modern","Ruffle detail, metallic sheen"
1,Roland Mouret,Fall 2023,Feminine,Black strapless jumpsuit,,"Fitted, sleek","Elegant, minimalist",Deep V neckline
2,Roland Mouret,Fall 2023,Feminine,Black long-sleeve dress,Black knee-high boots,"Fitted, streamlined","Chic, modern","Square neckline, side slit"
3,Roland Mouret,Fall 2023,Feminine,Green sequin strapless dress,,Body-hugging,"Glamorous, bold",Asymmetrical bust detail
1,Roland Mouret,Fall 2023,Feminine,"Black cropped blazer, black pencil skirt",None visible,"Fitted, sleek","Chic, elegant",Features a bow detail on the skirt
2,Roland Mouret,Fall 2023,Feminine,Burgundy sequin dress,None visible,Bodycon,"Glamorous, evening","Deep V-neckline, shimmering sequins"
3,Roland Mouret,Fall 2023,Feminine,Black one-shoulder gown,Hoop earrings,"Flowing, asymmetrical","Sophisticated, modern",Draped scarf detail on shoulder
1,Roland Mouret,Spring 2012,Feminine,"Off-shoulder top, red pencil skirt",Black ankle-strap heels,"Fitted, structured","Elegant, classic","Ruffled neckline, bold color contrast"
2,Roland Mouret,Spring 2012,Feminine,"Red draped blouse, patterned midi skirt",White platform heels,"Relaxed, flowy","Chic, modern","Deep V-neckline, geometric patterns"
3,Roland Mouret,Spring 2012,Feminine,Patterned shirt dress,White platform heels,"Boxy, layered","Contemporary, graphic","Circular patterns, cut-out details"
1,Roland Mouret,Spring 2012,Feminine,"Red asymmetrical top, patterned skirt",Black sandals,"Fitted top, A-line skirt","Modern, graphic","Bold color contrast, geometric patterns"
2,Roland Mouret,Spring 2012,Feminine,"Cream double-breasted blazer, cream trousers",Peep-toe heels,"Tailored, relaxed fit","Chic, sophisticated","Structured shoulders, subtle color accents"
3,Roland Mouret,Spring 2012,Feminine,Patterned dress with cut-out details,Black sandals,"Fitted waist, flowing skirt","Elegant, contemporary","Playful cut-outs, circular patterns"
1,Roland Mouret,Spring 2012,Feminine,"Patterned blazer, red pencil skirt, black bralette",White platform heels,"Fitted, tailored","Chic, sophisticated","Bold color contrast, structured shoulders"
2,Roland Mouret,Spring 2012,Feminine,"Patterned blazer, matching skirt, black bralette",White strappy heels,"Fitted, flared","Elegant, modern","Coordinated set, subtle texture"
3,Roland Mouret,Spring 2012,Feminine,"Asymmetrical gray dress, black waistband",Black strappy heels,"Flowy, layered","Ethereal, avant-garde","Sheer layers, geometric cutouts"
1,Roland Mouret,Fall 2011,Feminine,Gray long-sleeve dress,,"Fitted bodice, flared skirt","Elegant, minimalist","Asymmetrical neckline, pleated details"
2,Roland Mouret,Fall 2011,Feminine,"Olive jacket, striped top, black skirt",Sunglasses,"Tailored, layered","Chic, modern","High slit in skirt, structured jacket"
3,Roland Mouret,Fall 2011,Feminine,"Black jacket, wide-leg pants",,"Voluminous, structured","Sophisticated, contemporary","High collar, oversized pants"
1,Roland Mouret,Fall 2011,Feminine,Light blue sleeveless dress,,"Fitted, midi-length","Elegant, minimalist","Asymmetrical neckline, front slit"
2,Roland Mouret,Fall 2011,Feminine,"Black trench coat, black shirt",Sunglasses,"Structured, longline","Chic, sophisticated","Wide collar, belted waist"
3,Roland Mouret,Fall 2011,Feminine,Black V-neck dress,Thin black belt,"Fitted, midi-length","Classic, refined","Cap sleeves, tailored fit"
1,Roland Mouret,Fall 2011,Feminine,"Olive dress, fur-collared coat",Black belt,A-line,"Chic, elegant","Fur detailing, neutral tones"
2,Roland Mouret,Fall 2011,Feminine,Red belted dress,,Fitted,"Sophisticated, classic","Asymmetrical neckline, bold color"
3,Roland Mouret,Fall 2011,Feminine,Red jumpsuit,,Tailored,"Modern, sleek","Pleated details, structured fit"
1,Roland Mouret,Fall 2009,Feminine,Metallic textured dress,Patterned ankle boots,"Fitted, bodycon","Elegant, modern","Subtle sheen, long sleeves"
2,Roland Mouret,Fall 2009,Feminine,"White draped top, olive jacket, metallic textured leggings",Patterned ankle boots,"Layered, sleek","Chic, contemporary","Contrasting textures, asymmetrical draping"
3,Roland Mouret,Fall 2009,Feminine,"Olive coat, black collar, metallic textured leggings",Patterned ankle boots,"Structured, tailored","Sophisticated, minimalist","Clean lines, muted colors"
1,Roland Mouret,Fall 2009,Feminine,"Black cropped jacket, gray pencil skirt, sheer blouse",None,"Structured, fitted","Chic, professional","Asymmetrical jacket, high slit skirt"
2,Roland Mouret,Fall 2009,Feminine,"White draped top, gray trousers",None,"Relaxed, tailored","Minimalist, elegant","Draped neckline, pleated trousers"
3,Roland Mouret,Fall 2009,Feminine,"Gray coat, white mini dress, textured leggings",None,"Layered, fitted","Modern, sophisticated","Textured leggings, oversized collar coat"
1,Roland Mouret,Fall 2009,Feminine,"Teal structured jacket, beige dress, black textured leggings",Black and beige cut-out shoes,"Structured, layered","Chic, modern","Asymmetrical jacket, textured leggings"
2,Roland Mouret,Fall 2009,Feminine,Teal fitted dress,,Fitted,"Elegant, minimalist","Structured shoulders, sleek silhouette"
3,Roland Mouret,Fall 2009,Feminine,"Brown coat dress, black textured leggings",Black and beige cut-out shoes,"Straight, streamlined","Sophisticated, understated","Gold zipper detail, collar accent"
