Look Number,Designer,Season,Gender Presentation,Garments,Accessories,Silhouette,Style Keywords,Notes
1,Iro,Spring 2024,Feminine,Black mesh maxi dress,"Gold bangles, Black boots","Fitted, Flowing hem","Chic, Edgy","Cutout sides, Textured fabric"
1,Iro,Spring 2024,Feminine,"Black crochet sweater, Black leather mini skirt",Black leather ankle boots,Fitted,"Edgy, Modern",Monochrome look with textured layers
1,Iro,Spring 2024,Feminine,"Black leather jacket, Black crochet shorts, Black deep V-neck top","Black belt, Black handbag, Gold bracelets","Relaxed, Structured","Edgy, Modern, Chic",Monochrome look with a mix of textures
1,Iro,Spring 2024,Feminine,"White crochet sweater, White crochet skirt",White ankle boots,"Fitted, Textured","Minimalist, Edgy","Monochrome, Open-knit details"
1,Iro,Spring 2024,Feminine,"White textured jacket, White blouse with lace sleeves, White crinkled shorts","White belt, Bracelets","Structured top, Flowing bottom","Monochrome, Textured, Elegant",Light and airy with intricate details
1,Iro,Spring 2024,Feminine,"White denim shirt, White crochet top, White high-waisted shorts","White slouchy boots, Bracelets","Relaxed, Fitted waist","Monochrome, Casual, Chic",Monochrome look with textural contrast between denim and crochet.
1,Iro,Spring 2024,Feminine,White crochet dress,White pointed-toe boots,"Fitted, Long","Minimalist, Modern","Sheer texture, Monochrome"
1,IRO,Spring 2024,Feminine,"""Animal print blouse, black shorts""","""Bracelet, strappy black heels""",Slim,Chic,Modern and sleek ensemble
1,Iro,Spring 2024,Feminine,"Black T-shirt, Black crochet top, Black leather pants",Gold bangles,"Fitted top, Relaxed pants","Edgy, Modern, Chic",Monochromatic black ensemble with mixed textures
1,Iro,Spring 2024,Feminine,"Leopard print dress, ruched, sheer",Strappy black heels,"Fitted waist, flared hem","Animal print, chic, modern",The dress features a bold pattern with ruching details.
1,IRO,Spring 2024,Feminine,"White ruffled blouse, Black high-waisted shorts",Black slouchy boots,"Fitted top, Short bottom","Chic, Modern, Edgy",Monochrome look with a focus on texture and silhouette
1,Iro,Spring 2024,Feminine,"Oversized blazer, ""Asymmetrical sheer dress, White slouchy boots",Minimal jewelry,"Relaxed, Layered","Chic, Minimalist","Monochrome, Textured layers"
1,Iro,Spring 2024,Feminine,"White sheer blouse, Black high-waisted pants",White slouchy boots,Tailored,"Chic, Monochrome",Minimalist black and white ensemble
1,Iro,Spring 2024,Feminine,"Floral halter dress, blue and purple, ruched","Gold bracelets, white knee-high boots","Fitted bodice, flowing skirt","Bohemian, Chic",The look combines a casual elegance with a touch of bohemian flair.
1,Iro,Spring 2024,Feminine,"Black tailored blazer, White wide-leg trousers","White perforated belt, Bracelet","Structured, Elongated","Monochrome, Minimalist",Classic black and white ensemble with a modern twist
