Look Number,Designer,Season,Gender Presentation,Garments,Accessories,Silhouette,Style Keywords,Notes
1,Genny,Spring 2024,Feminine,"Silver satin bomber jacket, White satin maxi skirt",Long pendant necklace,"Flowy, Relaxed","Elegant, Modern, Luxurious","The look combines a shiny, metallic texture with a soft, flowing silhouette."
1,Genny,Spring 2024,Feminine,"White sequin blazer, Silver metallic tank top, Silver metallic trousers","White quilted bag, Silver chain necklace","Relaxed, Straight-leg","Chic, Modern, Sleek",Elegant use of metallics and sequins
1,Genny,Spring 2024,Feminine,"White floral applique vest, White sheer pants",Butterfly brooch,"Flowy, Relaxed","Ethereal, Elegant","Tropical backdrop enhances the fresh, airy feel"
1,Genny,Spring 2024,Feminine,"Sheer white blouse, Sheer white wide-leg pants",White woven handbag,"Flowy, Relaxed","Chic, Minimalist",Elegant sheer ensemble with a tropical backdrop
1,Genny,Spring 2024,Feminine,"White sheer long shirt, White bikini bottom",Silver strappy heels,"Flowy, Sheer","Elegant, Minimalist","Tropical setting, Light and airy"
1,Genny,Spring 2024,Feminine,White cut-out swimsuit,"Silver handbag, silver bracelet, sunglasses, strappy heels",Fitted,"Chic, Modern, Resort",Tropical setting with bold foliage backdrop
1,Genny,Spring 2024,Feminine,Gold sheer knit dress with fringe hem,None,Form-fitting,"Elegant, Glamorous",Features cut-out details and metallic texture
1,Genny,Spring 2024,Feminine,"White draped mini dress, sheer fabric","Gold butterfly necklace, gold fringe bag, gold sandals","Flowy, relaxed","Elegant, beachy, resort",Tropical theme with bold accessories
1,Genny,Spring 2024,Feminine,"White silk strapless top, White silk flowing pants","White woven bag, Gold bracelets","Flowy, Relaxed","Elegant, Minimalist",Features a bow detail on the top
1,Genny,Spring 2024,Feminine,"White sheer long coat, Nude sheer top, White sheer pants","Gold floral necklace, Woven bag","Flowy, Relaxed","Elegant, Breezy, Minimalist",Light and airy ensemble with a focus on sheer layering.
1,Genny,Spring 2024,Feminine,"Sheer white mini dress, billowy sleeves",Strappy white sandals,"Flowy, airy","Ethereal, light, romantic",Tropical backdrop enhances the airy feel
1,Genny,Spring 2024,Feminine,"White pleated gown, sheer fabric","Long necklace, metallic sandals","Flowy, draped","Elegant, ethereal",Tropical backdrop enhances the airy feel
1,Genny,Spring 2024,Feminine,"Metallic silver blazer, White button-up shirt, Metallic silver trousers",None visible,"Relaxed, Flowing","Chic, Modern, Minimalist",The look features a shiny metallic finish with a classic white shirt.
1,Genny,Spring 2024,Feminine,"White textured strapless top, White textured wide-leg pants, White embellished cape","White handbag, Gold earrings","Relaxed, Flowing","Elegant, Modern, Textured",The look features a cohesive white palette with intricate textures and subtle embellishments.
1,Genny,Spring 2024,Feminine,White mesh deep V-neck gown,White woven bag,"Fitted, Flared Hem","Elegant, Beachwear, Sheer",Features shoulder bows and tropical theme
1,Genny,Spring 2024,Feminine,"Silver mesh dress with fringe, Sheer texture",None visible,Fitted,"Futuristic, Glamorous",The look features a metallic sheen with intricate fringe detailing.
1,Genny,Spring 2024,Feminine,"White strapless woven top, White wide-leg pants with fringe","White woven crossbody bag, Strappy sandals","Flowy, Relaxed","Bohemian, Chic",Tropical setting with greenery
1,Genny,Spring 2024,Feminine,"White ruffled blouse, White high-waisted trousers",Silver braided belt,"Relaxed, Flowing","Elegant, Minimalist","Tropical backdrop, Monochrome look"
1,Genny,Spring 2024,Feminine,"White sleeveless dress with floral details, gold fringe belt","Woven white handbag, gold sandals, tinted sunglasses","Flowy, relaxed","Elegant, tropical, modern",Features gold fringe details and floral accents
1,Genny,Spring 2024,Feminine,"Beige ruffled halter top, Beige wide-leg trousers",Gold rope belt,Relaxed,"Elegant, Tropical",Features ruffle details and a cut-out design.
0,Genny,Spring 2024,Feminine,"Metallic silver cape, Gold satin top, Beige wide-leg trousers","Gold sunglasses, Gold sandals","Relaxed, Flowing","Chic, Elegant, Modern",Tropical setting with a luxurious feel
1,Genny,Spring 2024,Feminine,"White oversized shirt, Beige satin skirt","Strappy heels, Earrings","Relaxed, Flowing","Elegant, Minimalist","Deep V-neck, High slit"
1,Genny,Spring 2024,Feminine,"Beige sleeveless top, Beige tailored trousers, Beige cape","Fringe bag, Oversized sunglasses","Relaxed, Tailored","Chic, Minimalist",Neutral palette with a focus on clean lines
1,Genny,Spring 2024,Feminine,"Metallic pink sleeveless top, Metallic pink pencil skirt","Metallic handbag, Strappy heels","Fitted, Sleek","Elegant, Shimmery",Monochromatic metallic look with a modern twist
