Look Number,Designer,Season,Gender Presentation,Garments,Accessories,Silhouette,Style Keywords,Notes
1,Mithridate,Fall 2024,Gender Neutral,Green metallic pleated gown,Silver floral shoulder accessory,"Fitted, Floor-length","Futuristic, Elegant",The gown features a striking metallic texture with a sculptural shoulder detail.
1,Mithridate,Fall 2024,Masculine,"Green embroidered quilted coat, Black velvet pants, Black turtleneck","Statement necklace, Silver glitter boots","Oversized, Floor-length","Luxurious, Dramatic, Textured","Intricate embroidery, Rich textures"
1,Mithridate,Fall 2024,Feminine,"Yellow camouflage oversized blouse, Green metallic skirt with gold embellishments",Yellow fur handbag,Structured,"Avant-garde, Textured, Layered",Intricate detailing with a mix of textures
1,Mithridate,Fall 2024,Masculine,"Oversized green knit cardigan with gold embellishments, Dark denim pants",Embellished shoes,"Oversized, Relaxed","Avant-garde, Embellished",Features large gold insect motifs and pearl details
1,Mithridate,Fall 2024,Feminine,Green velvet long-sleeve dress,"Gold chain bag, gold ankle boots","Fitted, ankle-length","Elegant, luxurious",Rich texture with a regal appearance
1,Mithridate,Fall 2024,Feminine,"Sequin gown, Black, Shiny",Gold headpiece,Flowing,"Elegant, Dramatic",Rich texture with metallic shine
1,Mithridate,Fall 2024,Androgynous,"Metallic gold textured sweater, Dark green wide-leg trousers",Black shiny boots,"Loose, Relaxed","Opulent, Textured, Modern",Rich textures and metallic finish
1,Mithridate,Fall 2024,Androgynous,Dark green sequin blazer dress,Black shoulder bag,"Oversized, Structured","Glamorous, Avant-garde",Features deep V-neckline and metallic texture
1,Mithridate,Fall 2024,Masculine,"Gold embroidered sleeveless sweater, Dark green velvet pants",Gold ear cuff,Relaxed,"Opulent, Textured",Rich textures with a luxurious feel
1,Mithridate,Fall 2024,Feminine,Black and gold embroidered dress,"Gold headpiece, beaded bracelet",Fitted,"Elegant, Ornate",Intricate embroidery with structured shoulders
1,Mithridate,Fall 2024,Masculine,"Black and gold brocade blazer, Brown shirt, Dark gray embellished pants",Black sequined boots,"Structured, Flared","Opulent, Textured, Embellished",Intricate patterns with a luxurious touch
1,Mithridate,Fall 2024,Androgynous,"Gold metallic structured top, Black and gold embroidered skirt","Gold headpiece, Black embellished boots","Fitted top, Straight skirt","Futuristic, Ornate, Avant-garde","Bold shoulder design, Intricate embroidery"
1,Mithridate,Fall 2024,Feminine,"Gold metallic asymmetrical jacket, Black patterned mini dress","Gold headpiece, Silver floral brooch, Green fur clutch, Black sequined ankle boots","Structured, Fitted","Avant-garde, Ornate",Mix of textures and metallics with intricate detailing
1,Mithridate,Fall 2024,Androgynous,"Long embroidered gray coat, Gold textured shirt, Green trousers",Black glitter shoes,"Oversized, Layered","Elegant, Artistic",Intricate embroidery adds a luxurious touch
1,Mithridate,Fall 2024,Androgynous,"Embellished dark gray blazer, Green wide-leg trousers, Olive turtleneck",Decorative brooch,"Structured, Tailored","Elegant, Modern, Embellished",Intricate embellishments on blazer
1,Mithridate,Fall 2024,Feminine,Brown velvet jumpsuit with textured details,"Fur bag, gold embellished boots",Fitted,"Luxurious, Textured, Elegant",Rich textures and embellishments
1,Mithridate,Fall 2024,Feminine,Bronze satin mini dress with structured shoulders,"Gold headpiece, black tassel bag","Fitted, structured","Elegant, modern",Intricate pleating detail
1,Mithridate,Fall 2024,Menswear,"Mustard suede shirt with rust detailing, Gold metallic textured pants",Metallic ear cuff,Relaxed,"Avant-garde, Textured, Ornate","Intricate shoulder detailing, Rich textures"
1,Mithridate,Fall 2024,Feminine,"Metallic gold gown, floral texture",Earrings,Voluminous,"Sculptural, Avant-garde","Dramatic floral detailing, reflective finish"
1,Mithridate,Fall 2024,Feminine,"Metallic off-shoulder gown, gold with silver embroidery, voluminous sleeves",Gold headpiece,"Draped, voluminous","Opulent, regal, avant-garde",Rich textures and metallic sheen
1,Mithridate,Fall 2024,Feminine,"Bronze metallic gown, ruched detailing","Pink feathered bag, floral neck accessory",Flowing,"Elegant, Glamorous",Features sparkling embellishments and a high neckline
1,Mithridate,Fall 2024,Feminine,"Asymmetrical dress, black with gold and red metallic textures","Gold headpiece, gold earrings, gold ankle boots","Draped, fitted","Avant-garde, opulent",Rich textures and metallic elements
1,Mithridate,Fall 2024,Masculine,"Orange velvet coat, Black turtleneck, Black pants",Silver glitter boots,"Long, Relaxed","Opulent, Textured, Luxurious",Rich textures and bold colors
1,Mithridate,Fall 2024,Androgynous,"Velvet orange patterned vest, matching pants",None visible,"Straight, elongated","Textured, bold, avant-garde",Rich color palette with intricate textures
1,Mithridate,Fall 2024,Androgynous,"Red velvet textured jacket, Black leather studded skirt","Gold headpiece, Large floral brooch, Black handbag","Structured, Fitted","Avant-garde, Luxurious",Mix of textures with bold accessories
1,Mithridate,Fall 2024,Feminine,"Black leather jacket with gold embellishments, Black and gold patterned mini skirt",Silver glitter ankle boots,"Structured, Boxy","Edgy, Glamorous",Mix of textures and metallic accents
1,Mithridate,Fall 2024,Feminine,"Black leather jacket with ruffles, Black leather skirt with floral embroidery","Gold hair accessory, Red clutch, Black embellished boots",Fitted,"Edgy, Gothic, Luxurious","Intricate detailing with a dark, opulent theme"
1,Mithridate,Fall 2024,Feminine,Black leather trench coat,"Embellished headpiece, earrings","Long, structured","Edgy, modern",Features metallic accents and detailed stitching
1,Mithridate,Fall 2024,Androgynous,"Black quilted leather coat, Black leather skirt","Orange metallic bag, Silver glitter boots","Oversized coat, Fitted skirt","Edgy, Modern, Luxurious",Bold textures and metallic accents
1,Mithridate,Fall 2024,Feminine,"One-shoulder black gown, red accents, floral appliqué, textured fabric",Gold forehead accessory,Mermaid,"Avant-garde, Dramatic, Textured","Intricate floral detailing, bold color contrast"
1,Mithridate,Fall 2024,Feminine,"Red and black fuzzy sweater, Black quilted maxi skirt",Gold headpiece,Voluminous,"Avant-garde, Textured",Dramatic textures with a bold color palette
1,Mithridate,Fall 2024,Feminine,"Red ribbed knit dress, Brown textured coat with red embellishments","Red scarf, Silver glitter boots","Layered, Longline","Bold, Textured, Layered",Rich textures with a striking color contrast
1,Mithridate,Fall 2024,Feminine,"Brown knit top with red embellishments, Metallic floral skirt","Statement earrings, Glitter ankle boots",A-line,"Avant-garde, Textured, Metallic",Intricate detailing with a mix of textures and metallic elements
1,Mithridate,Fall 2024,Masculine,"Graffiti-print suit, black satin lapels",Silver glitter boots,Tailored,"Bold, Artistic, Statement",The suit features a striking graffiti pattern with metallic accents.
0,Mithridate,Fall 2024,Masculine,"Brown embroidered cardigan, White printed hoodie, Black wide-leg pants",Black sequined boots,"Relaxed, Layered","Textured, Artistic, Layered",Intricate embroidery and print details
1,Mithridate,Fall 2024,Feminine,"White textured coat, White gown with red coral embroidery",Gold earrings,Voluminous,"Avant-garde, Artistic","Intricate embroidery, Bold textures"
1,Mithridate,Fall 2024,Androgynous,"Metallic gold and purple embroidered suit, white shirt",Brooch,Structured,"Opulent, Glamorous",Rich textures and intricate embroidery
1,Mithridate,Fall 2024,Feminine,"Metallic embossed dress, Pink quilted coat","Silver fringe detail, Black glitter boots","Oversized, Straight","Avant-garde, Futuristic","Intricate textures, Bold metallics"
1,Mithridate,Fall 2024,Gender Neutral,"Metallic copper oversized jacket, Blue wide-leg jeans","Gold glitter boots, Gold hair accessory","Oversized top, Wide-leg pants","Futuristic, Bold, Glamorous",The metallic jacket is a statement piece with intricate detailing.
1,Mithridate,Fall 2024,Feminine,"Navy blue embroidered dress, Dark blue textured coat","Statement necklace, Headpiece, Glitter boots","Fitted, Midi","Ornate, Elegant, Textured",Intricate embroidery with metallic details
1,Mithridate,Fall 2024,Masculine,"Blue embroidered coat, Yellow shirt","Gold ear cuff, Glitter boots","Structured, Longline","Elegant, Ornate","Intricate embroidery, Rich textures"
1,Mithridate,Fall 2024,Feminine,"Navy embellished sweater, Silver metallic shirt, Blue velvet skirt",Gold glitter boots,"Oversized top, Straight skirt","Eclectic, Glamorous","Intricate embroidery, Layered textures"
1,Mithridate,Fall 2024,Feminine,"Blue velvet coat with embroidery, Silver metallic bralette, Silver metallic wide-leg pants",Gold headpiece,"Oversized coat, Flowing pants","Opulent, Futuristic, Elegant",Rich textures and metallic elements
1,Mithridate,Fall 2024,Masculine,"Silver embossed sleeveless top, Black wide-leg cargo pants",Black glitter boots,"Loose, Relaxed","Futuristic, Edgy",Textured metallic top contrasts with casual pants
1,Mithridate,Fall 2024,Gender Neutral,"Metallic patchwork dress, Black star-patterned skirt","Star-patterned bag, Silver floral arm accessory","Layered, Relaxed","Futuristic, Celestial",Mix of textures and patterns
1,Mithridate,Fall 2024,Androgynous,"Embellished gray and black coat, Navy textured cape, Black satin trousers",Black embellished shoes,"Oversized, Layered","Ornate, Dramatic, Avant-garde",Intricate patterns with a mix of textures
1,Mithridate,Fall 2024,Androgynous,"Navy oversized knit sweater with embellishments, Textured gray trousers",None,Relaxed,"Avant-garde, Textured","Intricate embellishments on sweater, Layered textures"
1,Mithridate,Fall 2024,Feminine,"Black velvet gown, sheer embroidered bodice","Gold choker, gold glitter boots","Fitted, floor-length","Elegant, intricate, evening","Detailed floral embroidery, luxurious textures"
1,Mithridate,Fall 2024,Feminine,"Navy patterned coat, Black top, Black and white tweed pants","Metallic headpiece, Floral brooch","Relaxed, Oversized","Textured, Layered",Mix of textures with a statement headpiece
1,Mithridate,Fall 2024,Gender Neutral,"Tweed coat, Black turtleneck, Tweed skirt","Silver floral brooch, Embellished boots","Structured, Tailored","Elegant, Textured",Rich textures with a modern twist
1,Mithridate,Fall 2024,Feminine,"Cropped tweed jacket, High-waisted tweed skirt",Gold headpiece,Structured,"Elegant, Textured",Tweed fabric with metallic details
1,Mithridate,Fall 2024,Feminine,Black tweed strapless gown with gold accents,Statement earrings,Column,"Elegant, Textured",Features a slit and pocket details
1,Mithridate,Fall 2024,Feminine,"Structured navy jacket, Textured navy mermaid skirt",Gold forehead accessory,"Fitted, Mermaid","Futuristic, Sculptural","Intricate texture, Architectural design"
1,Mithridate,Fall 2024,Feminine,"Black gown, metallic embellishments","Silver floral neckpiece, embellished cuffs","Fitted, floor-length","Elegant, modern, artistic",Intricate detailing on cuffs and neckline
1,Mithridate,Fall 2024,Gender Neutral,"Long, green, and white textured gown",Gold headpiece,"Voluminous, floor-length","Avant-garde, fantasy","Inspired by nature, dramatic texture"
1,Mithridate,Fall 2024,Gender Neutral,Green ombre fur coat with sequin embellishments,"Gold headpiece, Silver glitter boots",Voluminous,"Avant-garde, Dramatic",Textured layers with intricate detailing
1,Mithridate,Fall 2024,Feminine,Black velvet gown,"Gold headpiece, Earrings","Flowing, Dramatic","Elegant, Luxurious","Deep V-neck, Long sleeves, Floor-length"
1,Mithridate,Fall 2024,Feminine,"Black velvet tunic, Black velvet pants","Embellished headpiece, Statement earrings","Relaxed, Flowing","Elegant, Luxurious",Features a large floral embellishment on the shoulder
1,Mithridate,Fall 2024,Androgynous,"Black velvet blazer with star embroidery, Black velvet pants","Orange metallic shoulder bag, Silver glitter ankle boots","Structured, Elongated","Glamorous, Celestial",Features bold star motifs and luxurious textures
